"ID","Age","Sex","Year","date","wt","hlg","RS","sq.date","GR","Y.int","wtd12","wtd114","Notes","R.LX","L.LX","Hbase","AgeClass","max_hlg","min_hlg","Reproduction","LambID","Lamb_Sex","density","mu","sd","cohort","age_class","age_scaled","density_scaled","hlg_scaled","mu_scaled"
"T2",3,2,2017,44,56.5,23.5,1,6.6332495807108,NA,NA,NA,NA,NA,1.1,1,14.4,"Ewe",24.6,18,5,"W10",2,35,NA,NA,2014,"madame",-0.887206533158197,-0.619205509652717,0.152627166001875,NA
"T2",3,2,2017,73,59.7,24.4,1,8.54400374531753,NA,NA,NA,NA,NA,1.8,1.8,13.5,"Ewe",24.6,18,5,"W10",2,35,NA,NA,2014,"madame",-0.887206533158197,-0.619205509652717,0.366994406274525,NA
"T2",3,2,2017,108,65.1,24.6,1,10.3923048454133,NA,NA,NA,NA,NA,2.3,2.2,14,"Ewe",24.6,18,5,"W10",2,35,NA,NA,2014,"madame",-0.887206533158197,-0.619205509652717,0.414631570779559,NA
"T6",3,2,2017,20,48.8,19,1,4.47213595499958,2.08363093281219,39.2216003957181,46.4392979469795,61.4685278653538,NA,0.6,0.6,12.5,"Ewe",20.4,14.8,5,"W18",2,35,NA,NA,2014,"madame",-0.887206533158197,-0.619205509652717,-0.919209035361378,NA
"T6",3,2,2017,42,52,18.9,1,6.48074069840786,NA,NA,NA,NA,NA,0.8,1,13.6,"Ewe",20.4,14.8,5,"W18",2,35,NA,NA,2014,"madame",-0.887206533158197,-0.619205509652717,-0.943027617613895,NA
"T6",3,2,2017,64,56.5,20,1,8,NA,NA,NA,NA,NA,1.4,1.5,13.4,"Ewe",20.4,14.8,5,"W18",2,35,NA,NA,2014,"madame",-0.887206533158197,-0.619205509652717,-0.68102321283621,NA
"T6",3,2,2017,86,58.4,20.4,1,9.2736184954957,NA,NA,NA,NA,NA,2,2,14,"Ewe",20.4,14.8,5,"W18",2,35,NA,NA,2014,"madame",-0.887206533158197,-0.619205509652717,-0.585748883826144,NA
"U11",3,2,2017,28,49.3,19.5,1,5.29150262212918,2.54154022184497,35.8514332518605,44.6553285803315,NA,NA,0.3,0.3,12.5,"Ewe",25.2,14.7,5,"X1",1,35,NA,NA,2014,"madame",-0.887206533158197,-0.619205509652717,-0.800116124098794,NA
"U11",3,2,2017,55,54.7,20.5,1,7.41619848709566,NA,NA,NA,NA,NA,1.2,1.2,12.6,"Ewe",25.2,14.7,5,"X1",1,35,NA,NA,2014,"madame",-0.887206533158197,-0.619205509652717,-0.561930301573627,NA
"U4",3,2,2017,12,52,20.6,0,3.46410161513775,2.02947819204024,44.8143079245549,51.8444203817823,66.4830465809685,NA,0.2,0.3,13.4,"Ewe",25.3,17.3,3,"W21",2,35,NA,NA,2014,"madame",-0.887206533158197,-0.619205509652717,-0.53811171932111,NA
"U4",3,2,2017,30,57,20.8,0,5.47722557505166,NA,NA,NA,NA,NA,0.5,0.5,13,"Ewe",25.3,17.3,3,"W21",2,35,NA,NA,2014,"madame",-0.887206533158197,-0.619205509652717,-0.490474554816076,NA
"U4",3,2,2017,64,58.8,21.4,0,8,NA,NA,NA,NA,NA,1.3,1.4,13.3,"Ewe",25.3,17.3,3,"W21",2,35,NA,NA,2014,"madame",-0.887206533158197,-0.619205509652717,-0.347563061300977,NA
"U4",3,2,2017,90,62.9,21.8,0,9.48683298050514,NA,NA,NA,NA,NA,1.8,1.6,14.6,"Ewe",25.3,17.3,3,"W21",2,35,NA,NA,2014,"madame",-0.887206533158197,-0.619205509652717,-0.252288732290909,NA
"U4",3,2,2017,107,68,22.4,0,10.3440804327886,NA,NA,NA,NA,NA,2.2,2.1,13.8,"Ewe",25.3,17.3,3,"W21",2,35,NA,NA,2014,"madame",-0.887206533158197,-0.619205509652717,-0.109377238775809,NA
"U6",3,2,2017,12,48.4,18.9,0,3.46410161513775,1.95581898833064,41.6248442836067,48.3998012591841,NA,NA,0.4,0.5,13.4,"Ewe",19.3,14.6,3,"W23",2,35,NA,NA,2014,"madame",-0.887206533158197,-0.619205509652717,-0.943027617613895,NA
"U6",3,2,2017,42,54.3,19.3,0,6.48074069840786,NA,NA,NA,NA,NA,1.1,1.3,12.6,"Ewe",19.3,14.6,3,"W23",2,35,NA,NA,2014,"madame",-0.887206533158197,-0.619205509652717,-0.847753288603827,NA
"U9",3,2,2017,73,57.4,17.1,0,8.54400374531753,NA,NA,NA,NA,NA,2.6,2.6,13.2,"Ewe",17.1,12.4,0,NA,NA,35,NA,NA,2014,"madame",-0.887206533158197,-0.619205509652717,-1.3717620981592,NA
"S10",4,2,2017,6,46.1,21.5,0,2.44948974278318,2.00731805424925,41.6539806030111,48.6073303429305,63.0861154682304,NA,4.4,4.3,13.8,"Ewe",23.5,12.1,3,"W3",1,35,-0.207191672483429,1.3303469883988,2013,"madame",-0.587975223156883,-0.619205509652717,-0.323744479048459,-0.0790865300149824
"S10",4,2,2017,10,48.8,21.7,0,3.16227766016838,NA,NA,NA,NA,NA,4.5,4.4,14,"Ewe",23.5,12.1,3,"W3",1,35,-0.207191672483429,1.3303469883988,2013,"madame",-0.587975223156883,-0.619205509652717,-0.276107314543426,-0.0790865300149824
"S10",4,2,2017,64,57.4,22.3,0,8,NA,NA,NA,NA,NA,5.8,5.1,13.8,"Ewe",23.5,12.1,3,"W3",1,35,-0.207191672483429,1.3303469883988,2013,"madame",-0.587975223156883,-0.619205509652717,-0.133195821028326,-0.0790865300149824
"S10",4,2,2017,90,59.2,22.8,0,9.48683298050514,NA,NA,NA,NA,NA,5.6,5.4,14.2,"Ewe",23.5,12.1,3,"W3",1,35,-0.207191672483429,1.3303469883988,2013,"madame",-0.587975223156883,-0.619205509652717,-0.0141029097657419,-0.0790865300149824
"S10",4,2,2017,107,63.9,22.4,0,10.3440804327886,NA,NA,NA,NA,NA,5.7,5.6,13.5,"Ewe",23.5,12.1,3,"W3",1,35,-0.207191672483429,1.3303469883988,2013,"madame",-0.587975223156883,-0.619205509652717,-0.109377238775809,-0.0790865300149824
"S5",4,2,2017,7,52,21.2,0,2.64575131106459,3.14042959295788,43.505997182185,54.3844452921911,77.0363639461963,NA,3.8,3.5,14.1,"Ewe",25,15.5,0,NA,NA,35,-0.492698025540224,1.40869227125899,2013,"madame",-0.587975223156883,-0.619205509652717,-0.39520022580601,-0.426196015055401
"S5",4,2,2017,44,64.2,22,0,6.6332495807108,NA,NA,NA,NA,NA,4.6,4.6,14.6,"Ewe",25,15.5,0,NA,NA,35,-0.492698025540224,1.40869227125899,2013,"madame",-0.587975223156883,-0.619205509652717,-0.204651567785876,-0.426196015055401
"S5",4,2,2017,64,68.3,21.7,0,8,NA,NA,NA,NA,NA,5.1,4.9,13.7,"Ewe",25,15.5,0,NA,NA,35,-0.492698025540224,1.40869227125899,2013,"madame",-0.587975223156883,-0.619205509652717,-0.276107314543426,-0.426196015055401
"S5",4,2,2017,90,73.3,22.2,0,9.48683298050514,NA,NA,NA,NA,NA,5.3,4.9,15,"Ewe",25,15.5,0,NA,NA,35,-0.492698025540224,1.40869227125899,2013,"madame",-0.587975223156883,-0.619205509652717,-0.157014403280843,-0.426196015055401
"S5",4,2,2017,118,77.9,22.3,0,10.8627804912002,NA,NA,NA,NA,NA,5.5,5.3,13.4,"Ewe",25,15.5,0,NA,NA,35,-0.492698025540224,1.40869227125899,2013,"madame",-0.587975223156883,-0.619205509652717,-0.133195821028326,-0.426196015055401
"S8",4,2,2017,12,51.5,26.3,1,3.46410161513775,2.37014403876013,42.6970471910106,50.9072261412757,68.0030750928525,NA,6.7,6.4,14.4,"Ewe",33.1,13.6,5,"W13",2,35,0.257967612629574,1.27429077990651,2013,"madame",-0.587975223156883,-0.619205509652717,0.819547469072343,0.486439239161947
"S8",4,2,2017,28,54.3,26.1,1,5.29150262212918,NA,NA,NA,NA,NA,6.9,6.7,14.3,"Ewe",33.1,13.6,5,"W13",2,35,0.257967612629574,1.27429077990651,2013,"madame",-0.587975223156883,-0.619205509652717,0.77191030456731,0.486439239161947
"S8",4,2,2017,44,58.8,27.4,1,6.6332495807108,NA,NA,NA,NA,NA,7.2,6.5,14.8,"Ewe",33.1,13.6,5,"W13",2,35,0.257967612629574,1.27429077990651,2013,"madame",-0.587975223156883,-0.619205509652717,1.08155187385003,0.486439239161947
"S8",4,2,2017,64,61.1,27.8,1,8,NA,NA,NA,NA,NA,7.8,7.3,14.5,"Ewe",33.1,13.6,5,"W13",2,35,0.257967612629574,1.27429077990651,2013,"madame",-0.587975223156883,-0.619205509652717,1.17682620286009,0.486439239161947
"S8",4,2,2017,86,65.2,28.5,1,9.2736184954957,NA,NA,NA,NA,NA,8.1,74,14.7,"Ewe",33.1,13.6,5,"W13",2,35,0.257967612629574,1.27429077990651,2013,"madame",-0.587975223156883,-0.619205509652717,1.34355627862771,0.486439239161947
"S9",4,2,2017,24,56.1,22.3,1,4.89897948556636,2.98866774323018,41.3089732065244,51.6617182690738,73.218978700993,NA,5.5,5.7,13,"Ewe",24.8,10.2,5,"W17",2,35,0.0457635018881195,1.34980850538154,2013,"madame",-0.587975223156883,-0.619205509652717,-0.133195821028326,0.228448273937178
"S9",4,2,2017,42,60.2,22.8,1,6.48074069840786,NA,NA,NA,NA,NA,6.1,6.2,12.1,"Ewe",24.8,10.2,5,"W17",2,35,0.0457635018881195,1.34980850538154,2013,"madame",-0.587975223156883,-0.619205509652717,-0.0141029097657419,0.228448273937178
"S9",4,2,2017,62,65.1,22.9,1,7.87400787401181,NA,NA,NA,NA,NA,6.8,67,12.3,"Ewe",24.8,10.2,5,"W17",2,35,0.0457635018881195,1.34980850538154,2013,"madame",-0.587975223156883,-0.619205509652717,0.00971567248677433,0.228448273937178
"S9",4,2,2017,90,70.1,23.6,1,9.48683298050514,NA,NA,NA,NA,NA,7.1,7,13.6,"Ewe",24.8,10.2,5,"W17",2,35,0.0457635018881195,1.34980850538154,2013,"madame",-0.587975223156883,-0.619205509652717,0.176445748254392,0.228448273937178
"S9",4,2,2017,108,72,24.4,1,10.3923048454133,NA,NA,NA,NA,NA,7.5,7.4,12.9,"Ewe",24.8,10.2,5,"W17",2,35,0.0457635018881195,1.34980850538154,2013,"madame",-0.587975223156883,-0.619205509652717,0.366994406274525,0.228448273937178
"U5",4,2,2017,7,51.5,20.1,0,2.64575131106459,2.34596856126198,45.030775643969,53.1572107401805,70.0786819725631,NA,6.3,6.5,13.2,"Ewe",28.2,12.5,0,NA,NA,35,NA,NA,2013,"madame",-0.587975223156883,-0.619205509652717,-0.657204630583693,NA
"U5",4,2,2017,30,57.4,21.4,0,5.47722557505166,NA,NA,NA,NA,NA,7.5,7.5,13.5,"Ewe",28.2,12.5,0,NA,NA,35,NA,NA,2013,"madame",-0.587975223156883,-0.619205509652717,-0.347563061300977,NA
"U5",4,2,2017,79,66.1,23,0,8.88819441731559,NA,NA,NA,NA,NA,8.7,8.9,14.2,"Ewe",28.2,12.5,0,NA,NA,35,NA,NA,2013,"madame",-0.587975223156883,-0.619205509652717,0.0335342547392914,NA
"U8",4,2,2017,12,53.8,23.2,1,3.46410161513775,2.06186198403699,47.2856588858917,54.4279487985958,69.3001592894546,NA,5.7,5.5,12.6,"Ewe",26.4,16.2,5,"W20",2,35,NA,NA,2013,"madame",-0.587975223156883,-0.619205509652717,0.0811714192443247,NA
"U8",4,2,2017,40,61.5,24.4,1,6.32455532033676,NA,NA,NA,NA,NA,5.9,6.4,13.1,"Ewe",26.4,16.2,5,"W20",2,35,NA,NA,2013,"madame",-0.587975223156883,-0.619205509652717,0.366994406274525,NA
"U8",4,2,2017,62,63.3,23.9,1,7.87400787401181,NA,NA,NA,NA,NA,6.6,6.5,12.5,"Ewe",26.4,16.2,5,"W20",2,35,NA,NA,2013,"madame",-0.587975223156883,-0.619205509652717,0.247901495011942,NA
"U8",4,2,2017,79,65.7,24.5,1,8.88819441731559,NA,NA,NA,NA,NA,6.4,6.7,13.7,"Ewe",26.4,16.2,5,"W20",2,35,NA,NA,2013,"madame",-0.587975223156883,-0.619205509652717,0.390812988527042,NA
"U8",4,2,2017,108,68.3,24.5,1,10.3923048454133,NA,NA,NA,NA,NA,6.6,6.6,12.3,"Ewe",26.4,16.2,5,"W20",2,35,NA,NA,2013,"madame",-0.587975223156883,-0.619205509652717,0.390812988527042,NA
"R12",5,2,2017,11,55.6,26.8,1,3.3166247903554,3.09260800786067,45.9801673314702,56.6929614706996,78.9999430313985,NA,5.5,5.7,13.8,"Ewe",27.3,17.9,5,"W19",1,35,-0.514891211656294,1.36511194651006,2012,"madame",-0.288743913155569,-0.619205509652717,0.938640380334927,-0.453177780335499
"R12",5,2,2017,42,66.5,27.1,1,6.48074069840786,NA,NA,NA,NA,NA,5.6,5.6,14.2,"Ewe",27.3,17.9,5,"W19",1,35,-0.514891211656294,1.36511194651006,2012,"madame",-0.288743913155569,-0.619205509652717,1.01009612709248,-0.453177780335499
"R12",5,2,2017,64,72.4,27,1,8,NA,NA,NA,NA,NA,5.9,6.1,14.5,"Ewe",27.3,17.9,5,"W19",1,35,-0.514891211656294,1.36511194651006,2012,"madame",-0.288743913155569,-0.619205509652717,0.98627754483996,-0.453177780335499
"R12",5,2,2017,90,73.8,26.7,1,9.48683298050514,NA,NA,NA,NA,NA,6.1,6.1,14.2,"Ewe",27.3,17.9,5,"W19",1,35,-0.514891211656294,1.36511194651006,2012,"madame",-0.288743913155569,-0.619205509652717,0.91482179808241,-0.453177780335499
"R6",5,2,2017,7,66.5,26.5,0,2.64575131106459,NA,NA,NA,NA,"pregnant?",4.7,3.4,14.3,"Ewe",29,17.5,0,NA,NA,35,0.287026053634159,1.35807830043201,2012,"madame",-0.288743913155569,-0.619205509652717,0.867184633577377,0.521767561579951
"R6",5,2,2017,28,75.6,26.5,0,5.29150262212918,NA,NA,NA,NA,"pregnant?",4.3,4.1,14.3,"Ewe",29,17.5,0,NA,NA,35,0.287026053634159,1.35807830043201,2012,"madame",-0.288743913155569,-0.619205509652717,0.867184633577377,0.521767561579951
"R6",5,2,2017,44,79.2,26.5,0,6.6332495807108,NA,NA,NA,NA,"pregnant?",4.5,4.3,15.9,"Ewe",29,17.5,0,NA,NA,35,0.287026053634159,1.35807830043201,2012,"madame",-0.288743913155569,-0.619205509652717,0.867184633577377,0.521767561579951
"R6",5,2,2017,64,85.1,27.4,0,8,NA,NA,NA,NA,"pregnant?",5.1,5.1,15.2,"Ewe",29,17.5,0,NA,NA,35,0.287026053634159,1.35807830043201,2012,"madame",-0.288743913155569,-0.619205509652717,1.08155187385003,0.521767561579951
"U2",5,2,2017,11,60.6,22.8,0,3.3166247903554,2.7392072817092,52.1788504959068,61.6674645197474,81.4253666427159,NA,2.9,2.7,14,"Ewe",23.4,20.1,3,"W9",2,35,NA,NA,2012,"madame",-0.288743913155569,-0.619205509652717,-0.0141029097657419,NA
"U2",5,2,2017,42,69.7,22.8,0,6.48074069840786,NA,NA,NA,NA,NA,3,3,14.2,"Ewe",23.4,20.1,3,"W9",2,35,NA,NA,2012,"madame",-0.288743913155569,-0.619205509652717,-0.0141029097657419,NA
"U2",5,2,2017,58,75.6,23,0,7.61577310586391,NA,NA,NA,NA,NA,3,3,14.2,"Ewe",23.4,20.1,3,"W9",2,35,NA,NA,2012,"madame",-0.288743913155569,-0.619205509652717,0.0335342547392914,NA
"U2",5,2,2017,90,76.5,23.4,0,9.48683298050514,NA,NA,NA,NA,NA,3.2,3.5,14.1,"Ewe",23.4,20.1,3,"W9",2,35,NA,NA,2012,"madame",-0.288743913155569,-0.619205509652717,0.128808583749358,NA
"U7",5,2,2017,11,49.7,19.2,0,3.3166247903554,3.33772132765815,38.515743388884,50.0776100678918,74.1525940042901,NA,7,7.2,12.2,"Ewe",22.1,18,2,"W8",2,35,NA,NA,2012,"madame",-0.288743913155569,-0.619205509652717,-0.871571870856344,NA
"U7",5,2,2017,30,57,20,0,5.47722557505166,NA,NA,NA,NA,NA,7.6,7.6,12.1,"Ewe",22.1,18,2,"W8",2,35,NA,NA,2012,"madame",-0.288743913155569,-0.619205509652717,-0.68102321283621,NA
"U7",5,2,2017,69,65.1,20.1,0,8.30662386291807,NA,NA,NA,NA,NA,7.2,7.2,13.3,"Ewe",22.1,18,2,"W8",2,35,NA,NA,2012,"madame",-0.288743913155569,-0.619205509652717,-0.657204630583693,NA
"U7",5,2,2017,94,71.7,20,0,9.69535971483266,NA,NA,NA,NA,NA,3.7,3.5,13,"Ewe",22.1,18,2,"W8",2,35,NA,NA,2012,"madame",-0.288743913155569,-0.619205509652717,-0.68102321283621,NA
"Q12",6,2,2017,19,52.7,28.4,1,4.35889894354067,2.59438052878131,42.2196234665212,51.2065576182196,69.9198243723192,NA,5.6,5.5,12.4,"Ewe",28.4,16.3,5,"W14",1,35,1.06694871090414,1.22478279370582,2011,"madame",0.0104873968457448,-0.619205509652717,1.31973769637519,1.46997256310748
"Q12",6,2,2017,42,59.9,27.1,1,6.48074069840786,NA,NA,NA,NA,NA,5.6,5.6,12.3,"Ewe",28.4,16.3,5,"W14",1,35,1.06694871090414,1.22478279370582,2011,"madame",0.0104873968457448,-0.619205509652717,1.01009612709248,1.46997256310748
"Q12",6,2,2017,69,65.1,25,1,8.30662386291807,NA,NA,NA,NA,NA,5.2,5.5,13.4,"Ewe",28.4,16.3,5,"W14",1,35,1.06694871090414,1.22478279370582,2011,"madame",0.0104873968457448,-0.619205509652717,0.509905899789626,1.46997256310748
"Q12",6,2,2017,91,65.6,25.3,1,9.53939201416946,NA,NA,NA,NA,NA,5.4,5.2,13.1,"Ewe",28.4,16.3,5,"W14",1,35,1.06694871090414,1.22478279370582,2011,"madame",0.0104873968457448,-0.619205509652717,0.581361646547176,1.46997256310748
"Q13",6,2,2017,10,54.3,24.1,1,3.16227766016838,2.64922297179839,46.3246398212713,55.5015481955809,74.6103934911627,NA,8.8,8.6,13.1,"Ewe",25,10.7,5,"W5",2,35,-0.574773505671299,1.17416504362815,2011,"madame",0.0104873968457448,-0.619205509652717,0.295538659516976,-0.525980756577687
"Q13",6,2,2017,42,64.2,24.6,1,6.48074069840786,NA,NA,NA,NA,NA,5.3,5,13.7,"Ewe",25,10.7,5,"W5",2,35,-0.574773505671299,1.17416504362815,2011,"madame",0.0104873968457448,-0.619205509652717,0.414631570779559,-0.525980756577687
"Q13",6,2,2017,64,67.9,24.4,1,8,NA,NA,NA,NA,NA,9.3,9,12.8,"Ewe",25,10.7,5,"W5",2,35,-0.574773505671299,1.17416504362815,2011,"madame",0.0104873968457448,-0.619205509652717,0.366994406274525,-0.525980756577687
"Q13",6,2,2017,90,70.6,24.3,1,9.48683298050514,NA,NA,NA,NA,NA,9,8.8,14,"Ewe",25,10.7,5,"W5",2,35,-0.574773505671299,1.17416504362815,2011,"madame",0.0104873968457448,-0.619205509652717,0.343175824022009,-0.525980756577687
"Q13",6,2,2017,107,73.9,24.9,1,10.3440804327886,NA,NA,NA,NA,NA,9.1,8.8,13.3,"Ewe",25,10.7,5,"W5",2,35,-0.574773505671299,1.17416504362815,2011,"madame",0.0104873968457448,-0.619205509652717,0.486087317537109,-0.525980756577687
"P1",7,2,2017,6,57.4,25.5,1,2.44948974278318,1.88035190937581,52.3741481338774,58.8876871479552,72.4506654702829,NA,NA,6.3,14.8,"Ewe",26.4,18.4,5,"W4",1,35,-0.186347976382527,1.09351495437901,2010,"madame",0.309718706847058,-0.619205509652717,0.62899881105221,-0.0537454314983968
"P1",7,2,2017,10,57.4,25.8,1,3.16227766016838,NA,NA,NA,NA,NA,7.5,6.5,14.4,"Ewe",26.4,18.4,5,"W4",1,35,-0.186347976382527,1.09351495437901,2010,"madame",0.309718706847058,-0.619205509652717,0.70045455780976,-0.0537454314983968
"P1",7,2,2017,44,65.6,25.6,1,6.6332495807108,NA,NA,NA,NA,NA,7.1,7.1,14.3,"Ewe",26.4,18.4,5,"W4",1,35,-0.186347976382527,1.09351495437901,2010,"madame",0.309718706847058,-0.619205509652717,0.652817393304727,-0.0537454314983968
"P1",7,2,2017,73,69.2,25.4,1,8.54400374531753,NA,NA,NA,NA,NA,6.9,6.7,14.3,"Ewe",26.4,18.4,5,"W4",1,35,-0.186347976382527,1.09351495437901,2010,"madame",0.309718706847058,-0.619205509652717,0.605180228799692,-0.0537454314983968
"P1",7,2,2017,90,69.2,24.9,1,9.48683298050514,NA,NA,NA,NA,NA,6.8,6.3,15.2,"Ewe",26.4,18.4,5,"W4",1,35,-0.186347976382527,1.09351495437901,2010,"madame",0.309718706847058,-0.619205509652717,0.486087317537109,-0.0537454314983968
"P15",7,2,2017,11,56.5,25.4,1,3.3166247903554,2.60240443286319,48.0032850978333,57.0180140532714,75.7891572275136,NA,7.7,8.1,13,"Ewe",25.4,11.9,5,"W12",2,35,-0.459862932181118,1.08644963788143,2010,"madame",0.309718706847058,-0.619205509652717,0.605180228799692,-0.386276159594721
"P15",7,2,2017,28,62.9,24.4,1,5.29150262212918,NA,NA,NA,NA,NA,8.1,8.1,12.9,"Ewe",25.4,11.9,5,"W12",2,35,-0.459862932181118,1.08644963788143,2010,"madame",0.309718706847058,-0.619205509652717,0.366994406274525,-0.386276159594721
"P15",7,2,2017,44,63.8,24.3,1,6.6332495807108,NA,NA,NA,NA,NA,4.1,4,12.7,"Ewe",25.4,11.9,5,"W12",2,35,-0.459862932181118,1.08644963788143,2010,"madame",0.309718706847058,-0.619205509652717,0.343175824022009,-0.386276159594721
"P15",7,2,2017,60,67.4,24.3,1,7.74596669241483,NA,NA,NA,NA,NA,8,8.1,12.6,"Ewe",25.4,11.9,5,"W12",2,35,-0.459862932181118,1.08644963788143,2010,"madame",0.309718706847058,-0.619205509652717,0.343175824022009,-0.386276159594721
"P15",7,2,2017,90,75.1,24.4,1,9.48683298050514,NA,NA,NA,NA,NA,7.5,7.7,13.5,"Ewe",25.4,11.9,5,"W12",2,35,-0.459862932181118,1.08644963788143,2010,"madame",0.309718706847058,-0.619205509652717,0.366994406274525,-0.386276159594721
"P15",7,2,2017,118,75.1,24.3,1,10.8627804912002,NA,NA,NA,NA,NA,8,8.1,12.9,"Ewe",25.4,11.9,5,"W12",2,35,-0.459862932181118,1.08644963788143,2010,"madame",0.309718706847058,-0.619205509652717,0.343175824022009,-0.386276159594721
"P3",7,2,2017,19,54.9,23.1,1,4.35889894354067,1.78834146564513,47.2571705947006,53.4519854316953,66.3512924233937,NA,7.4,8.3,12.8,"Ewe",23.4,11.3,5,"W15",1,35,-2.15878688101294,1.2552108724313,2010,"madame",0.309718706847058,-0.619205509652717,0.0573528369918085,-2.45177351434024
"P3",7,2,2017,64,61.5,22.6,1,8,NA,NA,NA,NA,NA,6.4,7.7,12.7,"Ewe",23.4,11.3,5,"W15",1,35,-2.15878688101294,1.2552108724313,2010,"madame",0.309718706847058,-0.619205509652717,-0.0617400742707752,-2.45177351434024
"P3",7,2,2017,86,64.8,23,1,9.2736184954957,NA,NA,NA,NA,NA,6.1,7.7,13.8,"Ewe",23.4,11.3,5,"W15",1,35,-2.15878688101294,1.2552108724313,2010,"madame",0.309718706847058,-0.619205509652717,0.0335342547392914,-2.45177351434024
"P3",7,2,2017,108,65.1,22.6,1,10.3923048454133,NA,NA,NA,NA,NA,6.6,7.3,12.9,"Ewe",23.4,11.3,5,"W15",1,35,-2.15878688101294,1.2552108724313,2010,"madame",0.309718706847058,-0.619205509652717,-0.0617400742707752,-2.45177351434024
"O11",8,2,2017,11,62.9,27.4,1,3.3166247903554,2.06607618309119,57.3071918419779,64.4640797402057,79.3666872488425,NA,5.1,5.5,14,"Ewe",28.2,19.8,5,"X2",2,35,0.494552899631455,1.13864266382869,2009,"vielle madame",0.608950016848372,-0.619205509652717,1.08155187385003,0.77407205804716
"O11",8,2,2017,42,73.3,27.1,1,6.48074069840786,NA,NA,NA,NA,NA,5,5,14.2,"Ewe",28.2,19.8,5,"X2",2,35,0.494552899631455,1.13864266382869,2009,"vielle madame",0.608950016848372,-0.619205509652717,1.01009612709248,0.77407205804716
"O11",8,2,2017,64,73.8,27.2,1,8,NA,NA,NA,NA,NA,4.9,4.9,13.9,"Ewe",28.2,19.8,5,"X2",2,35,0.494552899631455,1.13864266382869,2009,"vielle madame",0.608950016848372,-0.619205509652717,1.03391470934499,0.77407205804716
"O11",8,2,2017,90,75.6,27.1,1,9.48683298050514,NA,NA,NA,NA,NA,4.5,4.4,14.3,"Ewe",28.2,19.8,5,"X2",2,35,0.494552899631455,1.13864266382869,2009,"vielle madame",0.608950016848372,-0.619205509652717,1.01009612709248,0.77407205804716
"O12",8,2,2017,13,62.9,29.9,0,3.60555127546399,2.80089114439441,53.2232750921795,62.9255620163618,83.1283898408787,NA,7.1,6.8,13.4,"Ewe",33,17.3,1,NA,0,35,0.891905225382948,1.14453291585557,2009,"vielle madame",0.608950016848372,-0.619205509652717,1.67701643016295,1.25716029652071
"O12",8,2,2017,73,78.8,30.1,0,8.54400374531753,NA,NA,NA,NA,NA,7.4,7.2,12.5,"Ewe",33,17.3,1,NA,0,35,0.891905225382948,1.14453291585557,2009,"vielle madame",0.608950016848372,-0.619205509652717,1.72465359466798,1.25716029652071
"O12",8,2,2017,105,80.7,30,0,10.2469507659596,NA,NA,NA,NA,NA,7.7,7.2,12.5,"Ewe",33,17.3,1,NA,0,35,0.891905225382948,1.14453291585557,2009,"vielle madame",0.608950016848372,-0.619205509652717,1.70083501241546,1.25716029652071
"O6",8,2,2017,20,60,28.1,1,4.47213595499958,2.88421814244314,47.2759950538913,57.2669266993143,78.0707921607567,NA,7.4,7.4,14,"Ewe",29.6,15.6,5,"W16",2,35,0.403049121845284,1.10490174806412,2009,"vielle madame",0.608950016848372,-0.619205509652717,1.24828194961764,0.66282469403389
"O6",8,2,2017,73,72.4,28.1,1,8.54400374531753,NA,NA,NA,NA,NA,7,7.1,14.9,"Ewe",29.6,15.6,5,"W16",2,35,0.403049121845284,1.10490174806412,2009,"vielle madame",0.608950016848372,-0.619205509652717,1.24828194961764,0.66282469403389
"O6",8,2,2017,118,78.3,27.3,1,10.8627804912002,NA,NA,NA,NA,NA,7,6.9,14.6,"Ewe",29.6,15.6,5,"W16",2,35,0.403049121845284,1.10490174806412,2009,"vielle madame",0.608950016848372,-0.619205509652717,1.05773329159751,0.66282469403389
"M15",10,2,2017,8,61.5,20.2,1,2.82842712474619,1.81724669063118,57.0194015425052,63.3143440788516,76.4221444583743,NA,7.7,6.9,13.5,"Ewe",23.3,11.3,5,"W2",1,35,-0.389213178845838,1.0649396608701,2007,"vielle madame",1.207412636851,-0.619205509652717,-0.633386048331177,-0.300382450975343
"M15",10,2,2017,28,67.4,19.8,1,5.29150262212918,NA,NA,NA,NA,NA,7.6,7.3,12.7,"Ewe",23.3,11.3,5,"W2",1,35,-0.389213178845838,1.0649396608701,2007,"vielle madame",1.207412636851,-0.619205509652717,-0.728660377341244,-0.300382450975343
"M15",10,2,2017,73,73.8,20.1,1,8.54400374531753,NA,NA,NA,NA,NA,7.6,7,12.8,"Ewe",23.3,11.3,5,"W2",1,35,-0.389213178845838,1.0649396608701,2007,"vielle madame",1.207412636851,-0.619205509652717,-0.657204630583693,-0.300382450975343
"M15",10,2,2017,90,72.9,19.7,1,9.48683298050514,NA,NA,NA,NA,NA,7.4,6.5,13.4,"Ewe",23.3,11.3,5,"W2",1,35,-0.389213178845838,1.0649396608701,2007,"vielle madame",1.207412636851,-0.619205509652717,-0.752478959593761,-0.300382450975343
"M28",10,2,2017,11,50.6,24.4,1,3.3166247903554,2.4529234714129,43.338256458174,51.8351833631483,69.5281203624496,NA,7.4,7.8,11.9,"Ewe",24.8,11.4,5,"W11",1,35,-0.449275608762038,1.09361165227602,2007,"vielle madame",1.207412636851,-0.619205509652717,0.366994406274525,-0.373404430680086
