ID,JJ,n,age,adjhlg,adjhlgSE,method,sex,yr
8F,12,2,2,18.496658736416908,3.6984632677194047,mixed,female,1977
9D,12,2,5,22.899820017392567,3.5061374456365972,mixed,female,1977
9D,114,2,5,24.140596436154542,2.4073546967243664,mixed,female,1977
10F,12,2,3,22.34677390019266,2.6978881995009676,mixed,female,1978
10F,114,2,3,23.6097482318278,2.9621909316739754,mixed,female,1978
11F,12,2,3,17.112082388481596,2.6556090155407635,mixed,female,1978
11F,114,2,3,17.570689653748197,2.9238152796279038,mixed,female,1978
13G,12,3,2,18.838724729329904,2.672171749192602,mixed,female,1978
13G,114,3,2,19.47013659576811,3.0066141942825673,mixed,female,1978
14E,12,2,5,22.723437285267455,2.716309295673306,mixed,female,1978
14E,114,2,5,23.968353744239536,3.098668405581232,mixed,female,1978
16F,12,2,3,19.87309824194657,2.5942750947193804,mixed,female,1978
16F,114,2,3,20.35448179478828,2.8995709326237504,mixed,female,1978
18E,12,3,4,25.76751905747144,2.6218532713492455,mixed,female,1978
18E,114,3,4,27.404974916875034,2.9395508964790036,mixed,female,1978
19F,12,3,3,18.640129589710718,2.5615942837682697,mixed,female,1978
19F,114,3,3,19.379817711611096,2.910462570387696,mixed,female,1978
19G,12,2,2,15.748308896651137,2.772472418578262,mixed,female,1978
19G,114,2,2,16.23498487663137,3.082894009179022,mixed,female,1978
1G,12,3,3,20.804347861216794,2.7175348852702625,mixed,female,1978
1G,114,3,3,21.744140090204446,2.990857921854235,mixed,female,1978
21G,12,4,2,20.46797296990605,2.6019845769215153,mixed,female,1978
21G,114,4,2,22.149121716150116,2.9379997093880816,mixed,female,1978
27C,12,2,7,23.033299661673762,2.603317335910148,mixed,female,1978
27C,114,2,7,24.06475707932847,2.920128444395971,mixed,female,1978
27D,12,2,5,21.015762785373298,2.651210090087857,mixed,female,1978
27D,114,2,5,21.542993721683136,2.981525760469737,mixed,female,1978
2G,12,4,3,21.51433915782419,2.60104135163848,mixed,female,1978
2G,114,4,3,22.65807194964765,2.934028757945789,mixed,female,1978
3H,12,2,2,20.576776507352605,2.614443945582586,mixed,female,1978
3H,114,2,2,21.535020306878383,2.9122951277744136,mixed,female,1978
8H,12,2,2,17.400763540161744,2.5983523634388717,mixed,female,1978
8H,114,2,2,17.751169487960478,2.945193459032095,mixed,female,1978
9D,12,2,6,23.45029333032586,2.609583489658217,mixed,female,1978
9D,114,2,6,24.42547712689914,2.9749165978422614,mixed,female,1978
10F,12,2,4,23.27531253126791,3.461157951292763,mixed,female,1979
10F,114,2,4,25.89073168317639,2.6357491065002097,mixed,female,1979
10H,12,4,2,14.241343955465787,3.6907358094514757,mixed,female,1979
10H,114,4,2,21.915291369152563,2.8540958799329794,mixed,female,1979
11F,114,2,4,20.237164953808072,2.7488873479887794,mixed,female,1979
11F,12,2,4,18.552347820071642,3.4590813184016533,mixed,female,1979
13G,12,3,3,19.713272069004056,3.5363949233927836,mixed,female,1979
13G,114,3,3,22.604642562219475,2.782572881632604,mixed,female,1979
14E,12,2,6,23.562071062785538,3.481794783069916,mixed,female,1979
14E,114,2,6,24.442824562718094,2.738685663685889,mixed,female,1979
14G,12,3,3,21.959810013713522,3.5312241594585476,mixed,female,1979
14G,114,3,3,23.42210379255601,2.748720629968714,mixed,female,1979
15H,114,2,2,16.179014126125473,2.707288648229275,mixed,female,1979
15H,12,2,2,12.672036622695181,3.617152533204995,mixed,female,1979
15I,12,3,2,19.36617779609672,3.5022550085945086,mixed,female,1979
15I,114,3,2,23.413544171406496,2.7258811594366796,mixed,female,1979
16F,114,3,4,22.10919045191107,2.672928637679351,mixed,female,1979
16F,12,3,4,20.445556860760306,3.4582524970218698,mixed,female,1979
19F,114,3,4,21.449571120171168,2.912198844876629,mixed,female,1979
19F,12,3,4,20.10750638231001,3.693849521934375,mixed,female,1979
19G,114,4,3,21.87713484039535,2.7578751594252067,mixed,female,1979
19G,12,4,3,19.728884584113068,3.48966829809839,mixed,female,1979
1H,12,3,3,16.56808144503402,3.5725205018292856,mixed,female,1979
1H,114,3,3,21.0236227713573,2.714055108928912,mixed,female,1979
21D,12,3,6,23.29945005670284,3.5893968202376714,mixed,female,1979
21D,114,3,6,23.65234324649072,2.747970572604982,mixed,female,1979
21G,114,3,3,26.010856947744305,2.7084433906371013,mixed,female,1979
21G,12,3,3,23.24319036917267,3.4939609007736387,mixed,female,1979
2I,114,2,2,20.591600312177917,2.7020131930582147,mixed,female,1979
2I,12,2,2,16.94420418902118,3.3819654512224413,mixed,female,1979
3H,114,5,3,24.66297018788494,2.7571356193490306,mixed,female,1979
3H,12,5,3,23.311764237168642,3.5100485389520597,mixed,female,1979
4F,12,3,5,18.01207983483768,3.5120000639039204,mixed,female,1979
4F,114,3,5,18.536835791958993,2.7643660494975877,mixed,female,1979
5G,114,2,3,24.29772086148069,2.678475107932117,mixed,female,1979
5G,12,2,3,23.52035132345306,3.471468756794205,mixed,female,1979
5I,12,4,2,18.884545270616883,3.4749123317141293,mixed,female,1979
5I,114,4,2,22.601279918342144,2.650346564176142,mixed,female,1979
6G,114,3,3,19.199915780423193,2.689022813615774,mixed,female,1979
6G,12,3,3,17.423699165061997,3.5656362166832634,mixed,female,1979
7G,12,4,4,23.85605422890888,3.4221574736246145,mixed,female,1979
7G,114,4,4,24.688514713090576,2.703954364248623,mixed,female,1979
7H,12,3,2,16.515649031980022,3.440788889009939,mixed,female,1979
7H,114,3,2,19.81584538247927,2.6586224297266687,mixed,female,1979
8E,12,3,5,28.35964644157773,3.5145106777919928,mixed,female,1979
8E,114,3,5,28.5037563153221,2.6600692555126417,mixed,female,1979
8G,12,4,3,21.733633985430142,3.3704260129331476,mixed,female,1979
8G,114,4,3,24.90049145349971,2.634986832655283,mixed,female,1979
8H,12,2,3,18.768307157807854,3.532943267019573,mixed,female,1979
8H,114,2,3,20.276168854655165,2.7419166680645954,mixed,female,1979
10F,12,3,5,25.822439525265672,3.8693512854693557,mixed,female,1980
10F,114,3,5,26.88930912024192,2.6407735603599938,mixed,female,1980
10H,114,4,3,25.120873769126696,2.639974416319167,mixed,female,1980
10H,12,4,3,22.986938284240573,3.8109497169394944,mixed,female,1980
11F,12,2,5,18.44335084068849,3.8910089844156333,mixed,female,1980
11F,114,2,5,20.73781668166058,2.623285281208451,mixed,female,1980
11I,114,5,2,21.181598807599528,2.6785599651185024,mixed,female,1980
11I,12,5,2,17.472985742981834,4.007413016979132,mixed,female,1980
14E,12,3,7,24.61619701698473,3.81336087703107,mixed,female,1980
14E,114,3,7,24.71666356390404,2.6212688336732266,mixed,female,1980
14G,12,3,4,23.62487560784914,3.9561128426951053,mixed,female,1980
14G,114,3,4,23.71470590580703,2.6587523767744607,mixed,female,1980
14I,114,4,2,23.365051334262205,2.672206341238784,mixed,female,1980
14I,12,4,2,20.208002063731954,3.943759089111146,mixed,female,1980
15H,114,4,3,19.2857088805002,2.6696393541913173,mixed,female,1980
15H,12,4,3,16.976686134257474,3.919678214241683,mixed,female,1980
15I,12,2,3,25.651230318402355,3.942619381453196,mixed,female,1980
15I,114,2,3,26.62615495191409,2.596621560222478,mixed,female,1980
16F,12,4,5,21.245328712462157,4.031603768792932,mixed,female,1980
16F,114,4,5,21.825816295617592,2.6919020726098246,mixed,female,1980
19F,12,3,5,20.129342709385828,4.040738057138015,mixed,female,1980
19F,114,3,5,22.65186986230722,2.7597237515028947,mixed,female,1980
19G,114,4,4,23.034410457084157,2.716458941419987,mixed,female,1980
19G,12,4,4,22.339330343096652,3.8801900975720347,mixed,female,1980
1I,12,3,2,15.373249318816411,3.746420444944686,mixed,female,1980
1I,114,3,2,21.691446351764817,2.6173068779576436,mixed,female,1980
1J,114,4,2,22.311065883912455,2.6431200823562957,mixed,female,1980
1J,12,4,2,19.25789787955635,3.8930491791536213,mixed,female,1980
21I,114,4,2,21.664978392048656,2.7291924558602,mixed,female,1980
21I,12,4,2,18.009999597791026,4.079288460490689,mixed,female,1980
22I,114,3,2,19.735065890716132,2.765734911805829,mixed,female,1980
22I,12,3,2,14.960895915507768,4.030541707788441,mixed,female,1980
26I,12,4,2,18.434462274523806,4.017524309015636,mixed,female,1980
26I,114,4,2,21.244887969059324,2.7534236362610938,mixed,female,1980
27C,12,3,9,24.725573088705016,3.8501913257345617,mixed,female,1980
27C,114,3,9,25.20761830049226,2.6086193048196766,mixed,female,1980
2I,12,5,3,21.779030637413594,3.8972550695058765,mixed,female,1980
2I,114,5,3,22.96931124876339,2.6267876644170713,mixed,female,1980
3H,114,2,4,26.393071064874825,2.745654301543315,mixed,female,1980
3H,12,2,4,25.326590447114107,3.9713774163253635,mixed,female,1980
4J,114,3,2,22.41002464149044,2.6257854638621834,mixed,female,1980
4J,12,3,2,18.50501235045686,3.8133681397871917,mixed,female,1980
5G,12,2,4,23.01021768942827,3.873020809140706,mixed,female,1980
5G,114,2,4,23.89378861791421,2.6301819072864663,mixed,female,1980
5I,114,3,3,20.001322572015734,2.595864182927585,mixed,female,1980
5I,12,3,3,17.20097730139359,3.8076863419458893,mixed,female,1980
6I,12,3,2,14.264063294437051,3.879343344168978,mixed,female,1980
6I,114,3,2,18.03396122795369,2.631040866112388,mixed,female,1980
7G,114,3,5,26.243814545559303,2.805016874581128,mixed,female,1980
7G,12,3,5,24.860125943905707,4.215081347151314,mixed,female,1980
7H,12,3,3,19.55092654859842,3.8925560513672317,mixed,female,1980
7H,114,3,3,21.485086645416896,2.6566440342220288,mixed,female,1980
7I,114,4,2,19.31462886105252,2.788791803424454,mixed,female,1980
7I,12,4,2,14.617016509437786,4.069975884909453,mixed,female,1980
8E,114,4,6,29.36706764217116,2.6535752457096513,mixed,female,1980
8E,12,4,6,29.445070535473906,3.8884592068840895,mixed,female,1980
8H,114,3,4,20.791276140698155,2.6602224922755484,mixed,female,1980
8H,12,3,4,19.85525501933905,3.9047414008458055,mixed,female,1980
8I,12,3,2,15.157541802262628,4.095610877334906,mixed,female,1980
8I,114,3,2,19.790266713567135,2.7520092146676447,mixed,female,1980
11I,114,4,3,23.25764661579653,2.85112649625363,mixed,female,1981
11I,12,4,3,20.784136406867812,3.9185926143649605,mixed,female,1981
14E,114,3,8,24.936702283846465,2.834736035097867,mixed,female,1981
14E,12,3,8,24.92615648303329,4.028906842669191,mixed,female,1981
14G,114,3,5,23.949403443894223,2.921645777927475,mixed,female,1981
14G,12,3,5,23.510265417781365,3.8982555006523643,mixed,female,1981
14I,12,2,3,24.061860923637745,3.871971827581074,mixed,female,1981
14I,114,2,3,26.760564234391897,2.748870177654873,mixed,female,1981
14J,12,2,2,17.194215887319963,4.114578074692273,mixed,female,1981
14J,114,2,2,23.118565530410198,2.7936363350392464,mixed,female,1981
15I,12,4,4,26.604311021238036,3.9796171920274204,mixed,female,1981
15I,114,4,4,27.577992114118434,2.8024004909381075,mixed,female,1981
15J,114,4,2,19.945294779575686,2.714714649290134,mixed,female,1981
15J,12,4,2,19.01522398055456,3.7850268941637175,mixed,female,1981
19G,114,3,5,23.668047095561626,2.837654528822432,mixed,female,1981
19G,12,3,5,22.875169156496224,4.012353862636293,mixed,female,1981
1I,12,3,3,21.814834190344847,3.877547238307658,mixed,female,1981
1I,114,3,3,23.86723296448878,2.7100757392429795,mixed,female,1981
1J,12,4,3,23.023010931615612,3.9181190589531187,mixed,female,1981
1J,114,4,3,23.872700255118065,2.7698541737240228,mixed,female,1981
21D,12,3,8,21.69706124002502,3.672825517969503,mixed,female,1981
21D,114,3,8,24.943750620613166,2.800600786927937,mixed,female,1981
21I,114,3,3,26.5487199045559,2.690909258029477,mixed,female,1981
21I,12,3,3,23.00095905827053,3.897120068749991,mixed,female,1981
22I,114,2,3,21.45437995559278,2.5046151613035,mixed,female,1981
22I,12,2,3,19.751069752528696,3.8885836014132176,mixed,female,1981
22J,114,3,2,21.136084946772506,2.746188763907584,mixed,female,1981
22J,12,3,2,18.038734556604982,3.878076662683818,mixed,female,1981
27C,12,2,10,25.475242815374155,3.6599161213708737,mixed,female,1981
27C,114,2,10,25.94966145384899,2.693569805131236,mixed,female,1981
3J,12,2,2,17.69545484546562,4.010065586964909,mixed,female,1981
3J,114,2,2,20.442456133191264,2.751055210113034,mixed,female,1981
4J,114,2,3,26.610596873244436,2.7817183215404673,mixed,female,1981
4J,12,2,3,21.915187758717618,3.8375385203607872,mixed,female,1981
5I,12,2,4,19.551943760813174,3.884694227486598,mixed,female,1981
5I,114,2,4,20.20295196056821,2.7524083385751963,mixed,female,1981
5J,12,2,2,11.351907678689171,3.8991189842880947,mixed,female,1981
5J,114,2,2,28.17446612962093,2.797336538834902,mixed,female,1981
6J,114,3,2,21.343129955097204,2.7707105551763505,mixed,female,1981
6J,12,3,2,18.240884231928828,3.849960112197655,mixed,female,1981
7I,12,3,3,20.266836334787964,3.9764130172147247,mixed,female,1981
7I,114,3,3,22.459645157793933,2.7978564126081764,mixed,female,1981
8E,12,2,7,29.424402453575155,4.003355761160687,mixed,female,1981
8E,114,2,7,30.01996469950813,2.68261182396162,mixed,female,1981
8I,114,3,3,22.833933631755478,2.7752097924342993,mixed,female,1981
8I,12,3,3,19.801724255474422,3.824373756819674,mixed,female,1981
8J,12,3,2,14.78471044282847,3.988283170309894,mixed,female,1981
8J,114,3,2,20.56515238011714,2.766182533947406,mixed,female,1981
11F,12,2,7,20.481031054025056,3.780560313242692,mixed,female,1982
11F,114,2,7,20.546818693819432,3.1195234647428634,mixed,female,1982
11I,114,5,4,24.050710098467054,3.1318480203142847,mixed,female,1982
11I,12,5,4,23.149262685135056,3.8358336612840604,mixed,female,1982
14E,12,3,9,23.73965661203075,3.791137155259846,mixed,female,1982
14E,114,3,9,25.02872049145921,3.169658816306132,mixed,female,1982
14G,12,5,6,23.892964532112412,3.7416645087748397,mixed,female,1982
14G,114,5,6,24.459163588218306,3.0512370749721702,mixed,female,1982
14J,114,4,3,25.059474416623424,3.2525392835331663,mixed,female,1982
14J,12,4,3,24.077245840717644,3.953238793629256,mixed,female,1982
14K,12,3,2,18.868667275569667,3.750608539753805,mixed,female,1982
14K,114,3,2,21.72926002018755,3.094346438032808,mixed,female,1982
15I,114,3,5,29.049906623938554,3.269610949147452,mixed,female,1982
15I,12,3,5,24.408390915987,3.9524412226297514,mixed,female,1982
16K,12,4,2,13.23840212223067,3.899632086716529,mixed,female,1982
16K,114,4,2,17.624292276141997,3.188962303593439,mixed,female,1982
17K,12,2,2,14.627350668653307,3.857226755083282,mixed,female,1982
17K,114,2,2,18.40351596912059,3.1120266781945696,mixed,female,1982
19G,114,3,6,23.76174849245178,3.2016653897805587,mixed,female,1982
19G,12,3,6,23.78455586435076,3.81108912196268,mixed,female,1982
1I,114,3,4,24.279000465250856,3.2378636471062734,mixed,female,1982
1I,12,3,4,23.693585675438165,3.8945350133910037,mixed,female,1982
1J,12,2,4,23.800778176281145,3.8047275369104785,mixed,female,1982
1J,114,2,4,24.850369281151035,3.157763962718882,mixed,female,1982
21D,12,3,9,23.961490518040627,3.99541594450392,mixed,female,1982
21D,114,3,9,24.901744970513132,3.306138862290338,mixed,female,1982
21I,114,4,4,27.826738978155383,3.125232899203676,mixed,female,1982
21I,12,4,4,26.44949200821872,3.764290625510126,mixed,female,1982
22I,114,3,4,22.628535993143693,3.158603265375159,mixed,female,1982
22I,12,3,4,21.511112367358187,3.8160658246964134,mixed,female,1982
22J,114,5,3,23.537685057409416,3.1455049785843143,mixed,female,1982
22J,12,5,3,22.070824337420795,3.753088319288376,mixed,female,1982
26I,114,4,4,19.97813976395288,3.055617825650917,mixed,female,1982
26I,12,4,4,19.412301373363224,3.686546565329013,mixed,female,1982
27C,12,3,11,24.27989658828967,3.9095126288343525,mixed,female,1982
27C,114,3,11,25.465308937089727,3.200067015543231,mixed,female,1982
2K,12,4,2,13.545582646100812,3.8425088677826986,mixed,female,1982
2K,114,4,2,16.66146083247947,3.1897227532790944,mixed,female,1982
3J,114,4,3,21.407259031037377,3.1192348543646164,mixed,female,1982
3J,12,4,3,20.155716066890353,3.7904178572237535,mixed,female,1982
4J,12,3,4,26.22710948647225,3.7442281152037293,mixed,female,1982
4J,114,3,4,28.35384377194781,3.1083226598503493,mixed,female,1982
5I,12,2,5,19.285391085146877,3.71073142594499,mixed,female,1982
5I,114,2,5,20.89147177095579,3.1287183538251466,mixed,female,1982
5J,114,3,3,22.455794309951845,3.287508122007058,mixed,female,1982
5J,12,3,3,20.208870015144203,3.9015124718505305,mixed,female,1982
5K,12,3,2,15.451559764146378,3.9716161464505255,mixed,female,1982
5K,114,3,2,19.346465449025985,3.3384263982486337,mixed,female,1982
6I,114,3,4,20.774478922470795,3.1651815029615125,mixed,female,1982
6I,12,3,4,19.97584807992712,3.8159345088848804,mixed,female,1982
6J,12,4,3,19.917240402507822,3.784965677144875,mixed,female,1982
6J,114,4,3,22.379657913821866,3.1704097016068067,mixed,female,1982
6L,12,2,2,19.14403246172118,3.7847526270311564,mixed,female,1982
6L,114,2,2,21.382968291889444,3.1223683599509213,mixed,female,1982
7G,114,2,7,24.44391194125102,3.1066647580114144,mixed,female,1982
7G,12,2,7,23.61860660998334,3.8435810591061506,mixed,female,1982
7I,114,4,4,23.990190507289455,3.1918022405030855,mixed,female,1982
7I,12,4,4,22.52800577801017,3.7986750079645697,mixed,female,1982
8E,114,3,8,29.909221284041664,3.2274043076708296,mixed,female,1982
8E,12,3,8,29.493957974560423,3.882212139563729,mixed,female,1982
8I,114,3,4,23.821551638418132,3.246718882780903,mixed,female,1982
8I,12,3,4,22.01375185511976,3.9401483226421834,mixed,female,1982
8J,114,2,3,22.644239589000637,3.1714640117600177,mixed,female,1982
8J,12,2,3,20.628759686099286,3.890794608498933,mixed,female,1982
8K,114,3,2,20.318749900349577,3.083181153661382,mixed,female,1982
8K,12,3,2,15.937843108824813,3.7783946023030164,mixed,female,1982
9J,114,4,3,18.615046135759798,3.2776890265985426,mixed,female,1982
9J,12,4,3,16.29222661764991,3.9710614158570237,mixed,female,1982
10L,12,2,2,19.35911977859498,3.277346489695006,mixed,female,1983
10L,114,2,2,22.224186291504267,2.681666204503996,mixed,female,1983
11F,114,2,8,21.28280331944335,2.6120761137104056,mixed,female,1983
11F,12,2,8,18.954101164567966,3.155837110713523,mixed,female,1983
12L,12,3,2,17.161275876343687,3.2012229876600875,mixed,female,1983
12L,114,3,2,21.26792169498173,2.568809874849198,mixed,female,1983
14E,12,2,10,23.568762156532262,3.196157096674141,mixed,female,1983
14E,114,2,10,24.67294490689924,2.551929604436788,mixed,female,1983
14G,12,2,7,24.426198937045,3.415410794091318,mixed,female,1983
14G,114,2,7,24.8271860824788,2.7153887562566905,mixed,female,1983
14J,114,3,4,25.89669158594284,2.6445294972616082,mixed,female,1983
14J,12,3,4,24.2628373075547,3.2800600365499566,mixed,female,1983
16K,12,2,3,17.230004750998887,3.3078023132844065,mixed,female,1983
16K,114,2,3,19.363910550118067,2.643721127212285,mixed,female,1983
16L,114,3,2,25.0230355171706,2.7264379395452836,mixed,female,1983
16L,12,3,2,21.017716916465687,3.438756750081057,mixed,female,1983
17K,114,4,3,21.380100740573344,2.6409137091448653,mixed,female,1983
17K,12,4,3,19.51564584618945,3.2394801034509477,mixed,female,1983
18M,12,3,2,22.046734963460683,3.3824353437760553,mixed,female,1983
18M,114,3,2,25.49663909316198,2.712440016052308,mixed,female,1983
1J,12,3,5,25.19036777986524,3.244142030043549,mixed,female,1983
1J,114,3,5,25.991099899415975,2.59976583078327,mixed,female,1983
20L,114,2,2,20.175798238212415,2.6307611328195653,mixed,female,1983
20L,12,2,2,17.72733620565947,3.3319446560720034,mixed,female,1983
21D,12,3,10,23.21126268472287,3.319967309233667,mixed,female,1983
21D,114,3,10,25.255682338746382,2.667401182602832,mixed,female,1983
21I,114,2,5,28.481757042273852,2.615236430644864,mixed,female,1983
21I,12,2,5,27.38767300208871,3.2558725281378607,mixed,female,1983
22J,12,3,4,23.47344943338599,3.3521158355832545,mixed,female,1983
22J,114,3,4,25.729968793529125,2.7251637049074455,mixed,female,1983
24M,12,3,2,18.737351549848977,3.309843974279674,mixed,female,1983
24M,114,3,2,21.986482323703825,2.651497693399988,mixed,female,1983
26I,114,2,5,22.326578580182748,2.6092220694690447,mixed,female,1983
26I,12,2,5,19.172845368402562,3.219024494411021,mixed,female,1983
27C,12,3,12,25.353911316209935,3.2866463902485883,mixed,female,1983
27C,114,3,12,26.1339585176229,2.641200856926526,mixed,female,1983
2K,114,4,3,20.03353972933476,2.576610902857558,mixed,female,1983
2K,12,4,3,17.860398058696266,3.205209336447788,mixed,female,1983
3J,114,3,4,23.201810281249205,2.659861918520886,mixed,female,1983
3J,12,3,4,21.61493482402202,3.3290213946284144,mixed,female,1983
4J,12,3,5,28.74351611820574,3.2722333991709895,mixed,female,1983
4J,114,3,5,28.62892373744005,2.656767649612385,mixed,female,1983
5I,12,2,6,19.232119295493135,3.251468008633018,mixed,female,1983
5I,114,2,6,20.995033804580657,2.638047394398454,mixed,female,1983
5J,114,4,4,23.863137222435256,2.7492354737686364,mixed,female,1983
5J,12,4,4,22.77197122238031,3.412994481730444,mixed,female,1983
5K,12,3,3,19.50208438812639,3.228238784916276,mixed,female,1983
5K,114,3,3,22.556470520581698,2.5743315141095224,mixed,female,1983
6J,114,2,4,24.3630178208258,2.70270590025599,mixed,female,1983
6J,12,2,4,22.43998141738501,3.331395512069926,mixed,female,1983
6L,12,3,3,21.082428399445277,3.2408074104465805,mixed,female,1983
6L,114,3,3,23.18923584382521,2.6386592928213877,mixed,female,1983
7G,114,3,8,24.779063629974104,2.6273291739758102,mixed,female,1983
7G,12,3,8,24.02213308086543,3.298421815323397,mixed,female,1983
7I,114,2,5,26.12173964234271,2.6112121490959104,mixed,female,1983
7I,12,2,5,23.542970115097344,3.2032373279768196,mixed,female,1983
8E,12,4,9,29.26913539710822,3.266563616248004,mixed,female,1983
8E,114,4,9,30.350937698455958,2.6563093441847925,mixed,female,1983
8I,12,4,5,23.64770437652465,3.2293904933694426,mixed,female,1983
8I,114,4,5,24.455749913823404,2.5989590952776367,mixed,female,1983
8K,12,3,3,21.21680192780206,3.2939025149908683,mixed,female,1983
8K,114,3,3,22.958862148060746,2.6166490009360337,mixed,female,1983
8M,114,3,2,21.541179601325567,2.686179201530692,mixed,female,1983
8M,12,3,2,17.285605809795307,3.4079684053627046,mixed,female,1983
9J,114,3,4,20.23113119025453,2.7078515839724964,mixed,female,1983
9J,12,3,4,18.800101728905595,3.308544734964192,mixed,female,1983
10L,114,3,3,24.9293738517739,3.405414985250962,mixed,female,1984
10L,12,3,3,22.830653097970625,4.782813450736358,mixed,female,1984
11F,114,2,9,21.94841721716746,3.2577243345394318,mixed,female,1984
11F,12,2,9,18.969199665275994,4.532079345972053,mixed,female,1984
11I,114,3,6,25.511018832482076,3.4628988097671427,mixed,female,1984
11I,12,3,6,24.253321366878417,4.773591679429675,mixed,female,1984
12L,12,3,3,21.333944921091643,4.67065172945321,mixed,female,1984
12L,114,3,3,24.672983116172762,3.3372696471877172,mixed,female,1984
14E,114,3,11,27.109429576848864,3.2199032644000045,mixed,female,1984
14E,12,3,11,24.815339037697136,4.479574255885766,mixed,female,1984
14J,114,4,5,26.96250084213723,3.451024198422087,mixed,female,1984
14J,12,4,5,25.47427463679704,4.841760239234428,mixed,female,1984
14K,12,3,4,26.25003877566952,4.786318005491456,mixed,female,1984
14K,114,3,4,27.842040384370335,3.4114942413552782,mixed,female,1984
15I,12,3,7,28.86399441556078,4.879704517601293,mixed,female,1984
15I,114,3,7,29.989929812586034,3.5034483882616616,mixed,female,1984
15M,114,3,2,21.087508501444667,3.420552468613796,mixed,female,1984
15M,12,3,2,16.7434676582561,4.785438548958774,mixed,female,1984
16L,114,3,3,27.707377415150884,3.4530301963702312,mixed,female,1984
16L,12,3,3,25.505844186809902,4.861722567413173,mixed,female,1984
16M,114,3,2,17.880490181747422,3.294257249933154,mixed,female,1984
16M,12,3,2,13.516899634082758,4.711259073064207,mixed,female,1984
18M,114,3,3,28.59511822170771,3.5594187484789526,mixed,female,1984
18M,12,3,3,26.377484142280032,4.899324981021658,mixed,female,1984
19M,12,2,2,17.220381334386744,4.7578367382263815,mixed,female,1984
19M,114,2,2,20.64588208546704,3.342903186112566,mixed,female,1984
1I,114,2,6,26.344549760438106,3.2557072079985763,mixed,female,1984
1I,12,2,6,24.778809110025225,4.640808546208619,mixed,female,1984
1J,12,3,6,25.81873231562012,4.701524918817756,mixed,female,1984
1J,114,3,6,25.96684190654609,3.3176841951490545,mixed,female,1984
20L,12,3,3,19.45616346066586,4.564917448517177,mixed,female,1984
20L,114,3,3,21.311446729534854,3.327617240526505,mixed,female,1984
20M,114,4,2,22.790728468386845,3.375213856918802,mixed,female,1984
20M,12,4,2,17.311889667996255,4.6989455991198525,mixed,female,1984
21D,114,3,11,24.370753341965106,3.371782437289471,mixed,female,1984
21D,12,3,11,24.235513653967985,4.641107082789394,mixed,female,1984
21M,114,2,2,22.33260682424747,3.2175064809409943,mixed,female,1984
21M,12,2,2,17.91270354212963,4.607790341550079,mixed,female,1984
22J,12,3,5,24.71107822197624,4.670008867369161,mixed,female,1984
22J,114,3,5,26.051446223853063,3.3306688186967954,mixed,female,1984
26I,12,2,6,21.390328174253355,4.748885559781832,mixed,female,1984
26I,114,2,6,23.68748655125473,3.3849027855357363,mixed,female,1984
26M,114,3,2,22.790761457090415,3.4549130512889783,mixed,female,1984
26M,12,3,2,18.271479468351693,4.837483164200906,mixed,female,1984
27C,12,3,13,26.408897647718213,4.646645133404988,mixed,female,1984
27C,114,3,13,26.055502101098057,3.308305242859324,mixed,female,1984
2K,12,5,4,19.83359329208918,4.810517399168099,mixed,female,1984
2K,114,5,4,21.08022318951205,3.4684615196183706,mixed,female,1984
32M,114,3,2,15.43963725902395,3.5512112512667215,mixed,female,1984
32M,12,3,2,8.87504680361982,4.951941785229486,mixed,female,1984
34M,12,3,2,15.617584047778323,4.7526164062590555,mixed,female,1984
34M,114,3,2,20.478899888888307,3.365482672515267,mixed,female,1984
3J,12,4,5,22.942549782071463,4.9004931871072746,mixed,female,1984
3J,114,4,5,23.866832732812085,3.484782650037868,mixed,female,1984
3M,12,3,2,18.361077979146316,4.61848854643278,mixed,female,1984
3M,114,3,2,22.141500936790475,3.3069101989320537,mixed,female,1984
4M,12,3,2,13.514734279317816,4.725477542829153,mixed,female,1984
4M,114,3,2,18.6243760758197,3.318546266218001,mixed,female,1984
5J,12,2,5,22.146446464992636,4.759198513150054,mixed,female,1984
5J,114,2,5,24.935814702900874,3.3865990730048723,mixed,female,1984
6L,114,3,4,25.01409506316449,3.3790242153312464,mixed,female,1984
6L,12,3,4,22.250366939344485,4.762000212715926,mixed,female,1984
6M,114,3,2,15.345210850348078,3.3574329440561552,mixed,female,1984
6M,12,3,2,9.93199141920649,4.7203057803341935,mixed,female,1984
7G,12,2,9,23.51330190483668,4.7085367689935795,mixed,female,1984
7G,114,2,9,24.567955267663574,3.39224610091047,mixed,female,1984
7I,12,4,6,25.077351658593813,4.826610186219316,mixed,female,1984
7I,114,4,6,25.794791233983002,3.4131127231228704,mixed,female,1984
8K,12,3,4,23.321670668931176,4.893088378157655,mixed,female,1984
8K,114,3,4,24.402521584803456,3.4798257543624485,mixed,female,1984
8M,12,2,3,23.14048557083674,4.75061716437755,mixed,female,1984
8M,114,2,3,25.650961465558165,3.3942596708848174,mixed,female,1984
9J,114,3,5,21.606113362229156,3.4410670610130096,mixed,female,1984
9J,12,3,5,18.69901792057649,4.820744047718174,mixed,female,1984
10L,12,3,4,25.63798330457439,4.048680798031543,mixed,female,1985
10L,114,3,4,26.705437729791573,3.4861751111201187,mixed,female,1985
11I,114,3,7,25.41335492940702,3.505844302549393,mixed,female,1985
